,Gene_ID,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,genebody_gc,exon_gc,intron_gc,TSS1k_gc,TSS5k_gc,micropeptide_aa_avg,exon_phastCons20way,intron_phastCons20way,TSS1k_phastCons20way,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,genebody_SINE,genebody_Satellite,genebody_LTR,genebody_LINE,host_miRNAs,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,GNAS,H3F3A,HRAS,IDH1,KRAS,NRAS,PIK3CA,PTEN,RAC1,SF3B1,TP53,U2AF1,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
535,ENSG00000223660,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.158333,0.0,0.0,0.0,0.507722007722008,0.51219512195122,0.49074074074074103,0.48,0.4833,0.0,0.11669990000000001,0.0387315,0.136211,0,0,0,3,1,0,0,0,0,0.16468,-0.0879888,-0.0951294,0.312256,0.202931,-0.127466,0.106018,-0.13702,-0.05608869999999999,0.16203299999999998,-0.118824,0.202782,0.268092,-0.0108102,-0.439608,-0.146801,0.11225999999999998,0.306556,0.531468,0.32526700000000003,1.85128,1.30061,2.2572,6.91931,2.42015,1.32639,4.9633199999999995,7.83282,4.99375,5.93504,6.3394,3.4788699999999997,8.74165,9.35684,11.4342,23.4145,20.4597,2.48837,8.83751,4.58973,10.6078,3.52929,4.75025,2.73923,43.1867,15.7102,49.2357,0,0,52,0
536,ENSG00000223662,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.34654080238479695,0.39880952380952395,0.34366400209671105,0.355,0.3561,0.0,0.26055508,0.111057325,0.139587,0,0,0,2,2,0,4,2,0,0.112988,0.29197,0.402267,0.355919,0.18676600000000002,0.417332,0.024359,0.448482,-0.276107,-0.0179222,0.378927,0.378369,-0.129392,0.11914300000000001,0.363381,0.33515500000000004,0.129201,-0.0307012,0.10881400000000001,-0.107932,4.88556,3.8683099999999997,2.68657,2.24358,2.16683,1.24623,15.247,6.4974099999999995,8.10625,1.37037,3.59164,2.0904599999999998,1.81654,28.4339,0.8859999999999999,1.0313299999999999,1.2,1.63636,1.8372400000000002,8.6146,22.2693,1.50996,1.38659,1.6945400000000002,1.01263,1.62304,1.46323,0,0,466,0
537,ENSG00000223665,0.0,0.0,0.0,0.0,0.0,0.158333,0.0,0.271429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39991427346763797,0.41791044776119396,0.397578692493947,0.368,0.4016,0.0,0.6335850000000001,0.15624200000000002,0.386048,0,0,0,0,1,0,0,0,0,-0.0719013,0.409279,-0.27671799999999996,-0.447147,-0.340271,-0.384048,-0.11538499999999999,0.059282100000000004,-0.11504500000000001,0.230429,-0.268833,-0.24798499999999998,-0.0102488,0.134516,0.242254,0.263518,-0.422141,-0.143272,-0.053766699999999994,-0.300668,1.34545,1.6887900000000002,1.6841400000000002,1.86231,1.66029,1.02686,1.7639599999999998,1.38249,1.7742900000000001,1.13846,1.50538,1.53525,1.13144,1.5563200000000001,1.36951,1.14898,1.13257,1.51768,0.8691209999999999,1.28882,1.17098,0.986667,0.9223600000000001,1.07843,1.17527,3.0766,1.5722,0,0,359,3
538,ENSG00000223669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.5596693026599571,0.54127198917456,0.566324033284386,0.4885,0.5383,0.0,0.03223894,0.0275585,0.0456285,3,0,0,0,1,0,0,1,0,0.028130000000000002,-0.428353,0.252608,0.25335799999999997,0.252236,-0.196328,0.19661800000000001,-0.0564698,0.0840168,0.364609,-0.11218800000000001,-0.308062,-0.08420280000000001,-0.11227000000000001,-0.0856052,-0.36434099999999997,0.308288,0.196184,-0.168281,0.25335799999999997,1.1786,1.9958599999999997,1.8007099999999998,2.15147,2.0664700000000003,1.1691799999999999,1.95797,2.86195,1.8134599999999998,0.9177780000000001,1.9907299999999999,1.54884,0.901316,2.89279,1.0325600000000001,1.16842,1.6482400000000001,1.41058,1.18125,2.55196,2.31625,1.50035,1.62036,1.6728900000000002,1.6673,1.9118099999999998,1.31784,0,0,515,4
539,ENSG00000223675,0.11875,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.4006229605458321,0.404421925380009,0.39881863924742894,0.359,0.3977,0.0,0.05923715,0.09476439999999998,0.10285599999999999,0,0,0,0,2,0,0,0,0,-0.0455036,0.299162,0.678878,0.164802,0.172708,0.181477,-0.32021700000000003,0.54373,0.103548,-0.261413,0.522826,0.0129435,0.259444,0.261606,0.28134899999999996,0.198614,0.325986,-0.269856,-0.10154099999999999,0.134444,1.09857,1.34723,1.81004,2.0354900000000002,1.79476,1.09636,1.35998,2.49626,1.545,1.23333,2.0624700000000002,1.19385,1.8258299999999998,1.7625099999999998,1.0485200000000001,3.2644,2.42786,1.51458,1.55536,1.22653,1.7313900000000002,1.285,1.50886,1.56011,1.64258,1.59327,1.45431,0,0,1497,4
540,ENSG00000223678,2.375,0.095,0.0,3.5625,0.475,0.791667,0.095,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.76,0.0,0.521573604060914,0.569405099150142,0.519068110995697,0.608,0.5393,0.0,0.0276294466666667,0.0688258,0.103275,0,0,0,0,1,0,0,0,0,0.6198,0.306186,0.23318899999999998,-0.0402971,0.49794399999999994,0.398334,0.316931,0.395457,-0.048735900000000006,-0.06927539999999999,0.606947,0.452772,0.11108,0.198526,0.595887,0.6529119999999999,0.293417,0.10777,0.180274,-0.026864799999999998,1.07779,1.5827,1.78518,3.20149,2.67578,1.11611,1.8841599999999998,4.1064300000000005,1.82316,1.34545,3.21936,1.47701,2.11138,3.9071,1.9665099999999998,1.47106,1.23642,1.96,1.3451,13.2779,3.1916,2.87819,1.53263,1.73596,2.11712,1.93665,1.3514,0,0,117,0
541,ENSG00000223685,0.11875,0.19,0.2375,0.35625,0.11875,1.58333,0.38,0.0678571,0.31666700000000003,0.285,0.07916669999999999,0.285,0.2375,0.0,0.285,0.285,0.362534626038781,0.416737109044801,0.361831793320399,0.3655,0.3473,51.0,0.05126525625,0.0944375714285714,0.073784,0,0,0,0,6,0,15,24,0,0.34873699999999996,0.10515,0.00297404,-0.08724889999999999,0.364526,0.529732,0.627987,0.0747943,-0.096443,-0.16791,0.21174400000000002,0.304166,-0.228258,0.0587374,-0.0415742,-0.00668174,0.0527115,0.28063299999999997,-0.141163,0.23863,1.09194,1.23137,1.78775,2.23506,1.68292,1.2944200000000001,1.30195,1.28825,1.36037,1.1809100000000001,2.60744,0.9940690000000001,1.00795,1.31358,1.1085200000000002,1.17089,1.45189,1.30921,1.49478,1.5697,1.06313,1.35537,1.54142,1.1436899999999999,1.23333,1.56124,1.39031,0,0,593,0
542,ENSG00000223692,0.7125,0.285,1.06875,0.59375,0.35625,0.31666700000000003,0.38,0.0,0.0,0.475,0.31666700000000003,0.095,0.31666700000000003,0.0,0.57,0.855,0.401550614394383,0.385514018691589,0.402621722846442,0.4155,0.4762,0.0,0.068474305,0.0780945666666667,0.076811,0,0,0,2,7,0,0,2,0,0.18870699999999999,0.0950314,0.773912,0.333086,0.5758770000000001,0.419263,0.289319,0.45786800000000005,0.396457,-0.0696303,0.660747,-0.047338099999999994,0.0815424,0.174946,0.48836,0.259071,0.5803189999999999,0.267953,-0.11555699999999999,0.420818,1.8185099999999998,2.17551,2.18477,1.8811099999999998,1.5058799999999999,1.15357,2.27743,2.3561,2.0272099999999997,2.20303,2.25265,1.20687,2.49579,3.2845699999999995,1.9139,17.7554,8.373619999999999,3.69056,2.3562,5.52344,2.9402,2.91855,2.2185200000000003,2.14529,43.6905,7.771489999999999,23.1417,0,0,16,0
543,ENSG00000223695,0.0,0.285,0.2375,0.2375,0.95,0.31666700000000003,0.0,0.0,0.0,0.095,0.0,0.19,0.07916669999999999,0.19,0.285,0.38,0.46173340091231607,0.5333333333333329,0.45678677865077205,0.5495,0.5146,0.0,0.02657795,0.08843229999999999,0.219158,3,0,0,1,15,0,0,9,0,0.22691599999999998,0.399696,0.188927,-0.0812089,0.278481,0.0951429,0.33836900000000003,0.41932299999999995,0.6149,0.07491560000000001,0.392558,-0.326151,-0.165686,-0.30888000000000004,0.133384,0.0553967,0.37804499999999996,0.39152,-0.180547,0.138356,3.24294,2.86627,5.06201,2.94034,3.11551,1.82067,4.21232,6.47641,4.65979,22.65,7.15304,19.5363,34.2318,17.9948,19.0079,26.4513,16.2934,5.96161,29.8099,3.5299300000000002,23.0321,8.40408,18.7124,5.14599,63.4396,10.4242,60.1074,0,0,15,0
544,ENSG00000223697,0.35625,0.38,0.475,0.35625,0.2375,0.633333,0.38,0.203571,0.0,0.095,0.554167,0.38,0.07916669999999999,0.0,0.57,0.665,0.364768683274021,0.380984490896831,0.359650989572249,0.3705,0.3721,0.0,0.35749625,0.109331433333333,0.0897485,1,0,0,0,0,0,0,1,0,0.111276,0.428512,0.28127399999999997,0.0660728,0.305989,0.0465978,0.307408,0.635894,0.347123,0.092456,0.200445,-0.138849,-0.0007401939999999999,0.0740194,0.28821599999999997,0.295641,0.029564099999999996,0.64302,0.0473375,0.465479,1.73586,3.5788300000000004,2.80495,2.92718,2.6747400000000003,1.44605,1.6923099999999998,1.5256299999999998,1.56972,1.7058099999999998,3.01365,2.4605,2.20783,2.2789200000000003,0.920773,2.0091,2.0324400000000002,2.78786,1.1718600000000001,1.58571,1.6977099999999998,1.83285,1.22411,1.6660700000000002,2.61586,2.15903,1.54294,0,0,5,0
545,ENSG00000223701,0.0,0.19,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.475,0.0,0.4808141855293921,0.49256198347107394,0.480608012067415,0.5015,0.4578,0.0,0.132373346,0.09514335,0.06903,0,0,0,1,4,0,4,2,0,-0.125165,0.143809,0.438557,0.35246900000000003,0.14693699999999998,-0.21282800000000002,-0.217987,0.550246,0.139101,0.295058,0.27571,-0.28399800000000003,0.162644,0.129728,-0.173226,-0.255206,0.258106,0.21363800000000002,-0.079327,0.38451199999999996,1.16961,1.41964,1.65315,2.5417400000000003,2.1747,1.3228,2.12961,3.4256900000000003,2.0547400000000002,0.925,3.0752599999999997,1.45574,1.6,2.55582,2.92928,23.4988,2.3726599999999998,1.4016899999999999,1.65152,4.71169,2.9268400000000003,11.1757,5.76452,5.40704,1.55939,1.57061,1.33398,0,0,4830,8
546,ENSG00000223704,0.11875,0.665,0.35625,0.35625,0.11875,0.158333,0.19,0.0678571,0.158333,0.095,0.31666700000000003,0.285,0.07916669999999999,0.0,0.285,0.095,0.41926464420522896,0.41916266754923104,0.41981981981982003,0.4455,0.434,0.0,0.0936903666666667,0.12227439999999999,0.0274235,2,0,0,1,4,0,1,4,0,0.37435100000000004,0.248338,0.194527,0.370178,0.402513,0.111604,-0.11547,0.5967319999999999,0.0206643,-0.042867800000000005,0.396897,0.290777,0.42307700000000004,0.340237,0.0451179,0.12629300000000002,0.253325,0.511081,0.10790899999999999,0.595698,1.3214299999999999,1.3214299999999999,1.8918700000000002,2.93113,4.034680000000001,1.6554200000000001,1.40496,1.56135,2.02425,1.7364099999999998,3.94633,1.58385,1.3315,1.4175,1.05714,1.34545,1.07465,1.51047,1.39761,1.23333,1.91734,0.99067,1.94595,1.42666,1.51109,1.49844,1.53478,0,0,78,0
547,ENSG00000223711,0.0,0.665,0.2375,0.11875,0.11875,0.0,0.0,0.271429,0.0,0.095,0.07916669999999999,0.0,0.0,0.095,0.95,0.19,0.45240281603918003,0.41786743515850105,0.458947751683961,0.5925,0.4551,0.0,0.10399716,0.10299669999999998,0.098288,0,1,0,0,2,0,1,0,0,-0.27418400000000004,0.33231700000000003,0.34405399999999997,0.170257,-0.0363221,-0.270345,-0.372368,0.44597200000000004,0.16181700000000002,0.411954,0.12192,-0.424958,0.178847,0.23492600000000002,0.05547230000000001,0.12334400000000001,0.099129,0.138478,0.0726977,0.0889289,4.89685,8.62244,3.9006,3.00482,6.154780000000001,2.49785,1.97865,5.4828,3.29092,10.1855,6.4805,8.80683,20.3468,21.0704,14.5873,9.786019999999999,6.89571,5.17895,33.6689,7.58847,28.9106,4.168130000000001,27.3799,5.87881,29.6303,14.9595,25.182,0,0,199,1
548,ENSG00000223714,0.0,0.095,0.475,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.07916669999999999,0.0,0.095,0.0,0.6298076923076921,0.627544910179641,0.639024390243902,0.54,0.4908,0.0,0.054155600000000005,0.0770927,0.101444,1,0,0,0,0,0,0,0,0,0.105646,0.46099700000000005,0.49560299999999996,0.463822,0.388768,0.116376,-0.127608,0.5148050000000001,-0.00339285,-0.10363499999999999,0.44256999999999996,0.176428,0.40974399999999994,0.202322,-0.106303,0.057721,0.4745,0.18929100000000001,0.197925,0.41692799999999997,8.45558,3.7735,15.8485,6.26995,4.7945400000000005,10.0343,2.14725,3.24558,7.42085,6.13171,5.68414,1.93695,4.87436,1.9775599999999998,2.13239,1.42106,1.9521,3.55761,15.6516,2.38868,4.84569,3.6000699999999997,10.1893,2.13505,6.6348199999999995,4.22243,7.132210000000001,0,0,2363,9
549,ENSG00000223715,0.0,0.0,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.095,0.372730168843581,0.396153846153846,0.371927512355848,0.35700000000000004,0.3809,45.0,0.03671874,0.081191425,0.043138499999999996,0,0,0,0,5,0,2,4,0,-0.12351,0.017597799999999997,0.31349499999999997,-0.0346952,0.00863538,0.33918899999999996,0.227181,0.0674225,0.09923380000000001,0.29598,0.166354,-0.05608869999999999,-0.23782399999999998,-0.250796,0.263765,0.28280900000000003,-0.0539711,0.0647654,-0.0496901,-0.24720300000000003,1.1569200000000002,1.3404200000000002,1.73797,2.5011900000000002,2.1211900000000004,1.40279,1.51045,2.3377,1.9779799999999998,0.928608,2.24,1.72488,0.923077,1.8527099999999999,1.05025,1.36196,1.0445200000000001,1.08293,1.66927,1.3941,1.64821,0.917949,0.8803479999999999,1.40171,1.27901,1.27853,1.3192700000000002,0,0,3735,4
550,ENSG00000223716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.395833,0.0,0.38,0.0,0.44576355911022203,0.49874686716791994,0.44440884331944897,0.505,0.4871,0.0,0.10297425,0.124140666666667,0.204945,1,0,0,1,4,0,3,8,0,-0.19501500000000002,0.032995800000000006,0.28538800000000003,0.327436,0.00431769,0.218204,0.216363,-0.0782971,-0.392621,0.11018199999999999,-0.0540109,0.366734,-0.0756711,-0.32214299999999996,-0.140675,0.0172708,-0.0906715,-0.0863538,0.28517800000000004,-0.13661199999999998,1.1127799999999999,1.67777,1.8802,2.55387,2.81848,1.4573200000000002,2.35284,3.0547400000000002,2.30908,0.9070950000000001,2.74634,5.88451,1.43676,1.24889,0.89271,1.24055,1.46177,1.2221600000000001,1.26034,2.25517,2.14375,1.40267,1.16667,2.28203,2.73161,2.50718,1.77056,0,0,174,1
551,ENSG00000223720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41250073776781,0.513056835637481,0.41053106664660705,0.467,0.3964,0.0,0.0574002,0.06917195,0.233006,0,0,0,0,4,0,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04254,1.58649,1.6787299999999998,2.05795,1.82755,1.52935,1.62776,2.71128,1.7943099999999998,0.8705879999999999,1.56664,1.0882399999999999,0.8888889999999999,1.75088,1.47535,1.19355,1.14286,1.4486700000000001,1.8,1.0683799999999999,1.0489,0.925,1.04366,0.8888889999999999,1.02957,1.34427,1.69448,0,0,0,0
552,ENSG00000223725,0.2375,0.095,0.0,0.0,0.11875,0.0,0.095,0.0678571,0.0,0.285,0.0,0.0,0.0,0.0,0.285,0.095,0.40768869941917407,0.443146417445483,0.407530971979712,0.474,0.4438,37.0,0.03846207375,0.12191432857142899,0.12801500000000002,0,0,0,0,74,0,40,68,1,0.00792221,-0.29596100000000003,0.403136,0.040433300000000005,0.265204,0.0734589,0.205673,0.00397588,-0.029971299999999996,0.554496,0.193521,-0.11515299999999999,0.0403136,0.213425,0.27243,0.288883,0.106555,0.0923479,0.147708,-0.00554967,4.52999,4.43933,3.02805,3.04088,3.43705,1.68449,3.07407,4.46964,2.2393400000000003,2.72213,2.32951,120.31299999999999,7.68888,4.70951,199.655,54.2943,13.2897,9.75862,2.0,9.50297,2.87765,21.1717,41.0262,15.3536,8.219339999999999,6.60562,1.72806,0,0,14,0
553,ENSG00000223726,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.4940303907380611,0.482698961937716,0.49465546860087795,0.4295,0.4846,0.0,0.26468337,0.11300485,0.051520500000000004,3,0,0,0,2,0,0,4,0,0.112988,0.00391031,0.489382,0.159328,0.143272,0.352044,-0.0846154,0.31703000000000003,-0.189185,-0.0832103,0.291876,0.334908,-0.0422764,0.206258,0.429806,0.422141,0.0422141,-0.291661,0.23939000000000002,-0.151619,2.1976,1.04607,1.76363,2.65958,7.90915,2.33716,2.77008,6.26655,2.14126,0.89697,2.64647,1.07917,1.5645799999999999,1.9808,1.40952,1.4265,1.05,1.3519999999999999,1.36026,1.28696,1.02128,1.19671,3.09976,1.48253,2.1905200000000002,3.9077800000000003,2.2482900000000003,0,0,131,0
554,ENSG00000223727,0.0,0.095,0.2375,0.2375,0.11875,0.158333,0.0,0.0,0.158333,0.095,0.158333,0.095,0.0,0.0,0.095,0.095,0.38564562810334296,0.432311144353029,0.385479371017899,0.38299999999999995,0.3971,0.0,0.0848334561818182,0.10742478,0.052216,0,0,0,0,99,0,45,107,0,0.424176,0.173797,0.11438800000000002,0.24704600000000002,0.190366,0.22708299999999998,-0.147288,0.487896,0.258707,-0.197364,0.24079899999999999,0.101961,0.084647,-0.045755199999999996,0.160484,-0.0731004,0.258897,0.337328,-0.323098,0.365598,1.1670399999999999,1.47294,1.7900599999999998,2.28707,2.18372,1.32843,1.49217,1.2959,1.68756,0.880392,1.99025,1.36032,1.77778,2.23548,1.13846,1.46333,1.24671,1.20741,1.1141,1.1024399999999999,1.95785,0.925,0.979592,1.2953,1.3834899999999999,1.37994,1.1581299999999999,0,0,2,0
555,ENSG00000223729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6107702794819361,0.6298788694481829,0.591160220994475,0.623,0.5899,0.0,0.015036099999999998,0.0667459,0.0448345,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6444400000000001,2.13778,1.6256899999999999,3.6389400000000003,7.852130000000001,1.40293,1.24946,3.2678,0.9329,0.872483,3.6040699999999997,2.35661,1.73757,1.2044700000000002,0.888724,1.04471,2.4127,2.17103,1.8778599999999999,2.23047,1.0509700000000002,2.95674,2.62453,6.22852,2.2035,1.99273,1.26796,0,0,0,0
556,ENSG00000223732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.415748795138992,0.444444444444444,0.415659062481387,0.379,0.4038,0.0,0.30509673333333304,0.1117772,0.127332,0,0,0,1,56,0,14,27,0,-0.2813,0.199898,0.364879,0.168905,-0.140131,0.196328,-0.028088299999999997,0.367054,-0.308062,0.196328,0.140234,0.14002799999999999,-0.252608,-0.11227000000000001,0.142675,0.140131,-0.22421,-0.140131,0.0,-0.25335799999999997,2.2050099999999997,2.41845,3.8865,2.79874,2.1183099999999997,3.5491900000000003,2.6819599999999997,2.60393,3.98892,1.72727,2.6,1.8235299999999999,1.2941200000000002,2.2519099999999996,1.43754,1.30675,1.3121399999999999,2.35486,2.0447900000000003,1.62923,1.76223,1.1840000000000002,1.41859,1.33459,1.42995,2.4929099999999997,1.70668,0,0,5455,15
557,ENSG00000223734,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.07916669999999999,0.0,1.9,0.095,0.442657638595006,0.49389179755671897,0.42625698324022293,0.514,0.4325,0.0,0.18251729999999997,0.128959,0.122195,1,1,0,0,1,0,3,1,0,-0.293056,0.346783,0.583019,0.22670300000000002,0.179126,0.23303600000000002,0.13554000000000002,0.272494,0.0662279,-0.07887360000000002,0.105762,-0.0501184,0.0430537,-0.130955,-0.18237799999999998,0.00089563,0.173752,0.0985193,0.08604389999999999,0.22670300000000002,9.462110000000001,4.062880000000001,15.0217,7.71713,4.7824,13.4938,14.6659,15.9201,20.3176,34.1979,24.0253,100.56299999999999,82.5301,70.9976,160.72799999999998,63.2364,39.7981,3.7640599999999997,78.57300000000001,8.12425,51.0394,7.40601,55.133,4.419919999999999,44.8862,11.6043,61.6311,0,0,5505,12
558,ENSG00000223742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.095,0.095,0.0,0.3763455328310011,0.435185185185185,0.373192514885172,0.4195,0.3898,0.0,0.23702533333333303,0.2593255,0.123047,0,1,0,0,4,0,4,2,0,-0.309264,-0.0264385,-0.292337,-0.211759,-0.538405,0.194748,-0.30880599999999997,-0.0947591,-0.28520999999999996,-0.383004,-0.236943,0.129641,-0.506718,-0.250111,-0.396275,-0.376235,-0.398939,-0.577326,-0.236943,-0.5082220000000001,0.9380280000000001,1.31781,2.05913,1.75751,2.88816,1.93045,1.20071,1.20105,1.14798,0.8538459999999999,2.5864700000000003,0.89697,1.0157100000000001,1.53804,1.11,1.1677799999999998,0.989691,1.9028599999999998,1.008,0.888,1.55859,1.3875,1.37771,1.15097,1.04225,1.1525,1.17957,0,0,127,2
559,ENSG00000223745,1.1875,4.75,2.375,3.5625,1.1875,1.425,2.85,0.678571,0.633333,0.95,1.58333,4.75,1.58333,0.095,1.9,4.75,0.39069656488549603,0.444630171333055,0.38743137602145394,0.4255,0.3642,0.0,0.180941546,0.205022923421053,0.23098400000000002,2,2,0,0,34,0,17,22,0,0.22774499999999998,0.280152,0.318284,0.303638,0.621586,0.19156900000000002,0.417778,0.347731,0.177254,0.0850595,0.267753,0.125555,0.295338,0.26276900000000003,-0.0549341,0.25573,0.32224899999999995,0.73393,0.42086,0.672606,3.5602199999999997,1.84276,2.76458,3.1786,2.7145900000000003,2.1981,4.81259,2.52113,3.53732,1.1840000000000002,1.87935,1.69357,1.47405,1.65588,1.4253,1.3896700000000002,1.34053,1.14344,1.6434799999999998,0.954839,2.31569,0.907157,2.50508,1.2328,1.08579,1.48438,1.35768,0,0,70,0
560,ENSG00000223749,0.11875,0.285,0.11875,0.475,0.11875,0.475,3.8,0.0,1.58333,0.19,0.395833,4.75,0.475,0.19,4.75,1.9,0.529777777777778,0.5059760956175301,0.555624227441286,0.42200000000000004,0.4407,37.3333333333333,0.35051170000000004,0.252026275,0.45952,1,0,0,0,0,0,0,1,2,0.0215775,0.028702999999999996,-0.0883457,0.0387194,0.15270899999999998,0.47256000000000004,0.577272,-0.045556400000000004,-0.277045,-0.137243,-0.138726,0.41038199999999997,-0.366746,-0.16704000000000002,-0.29737800000000003,-0.045961,-0.237959,0.293557,0.179528,0.10871199999999999,0.8752049999999999,1.59136,2.3542799999999997,2.05935,5.80307,6.1936800000000005,1.72423,1.36935,1.20557,1.44995,2.04019,7.15988,3.3117300000000003,2.13793,3.6331300000000004,3.1287599999999998,2.81047,3.2755099999999997,1.68871,6.66057,2.60013,10.6265,2.50999,5.97596,11.2638,8.87151,18.2562,0,0,32,1
561,ENSG00000223751,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.95,0.07916669999999999,0.0,1.9,0.0,0.3791666666666671,0.435514018691589,0.372813487881981,0.401,0.4175,0.0,0.0677792,0.245157,0.0467565,1,0,0,0,0,0,0,5,0,-0.24065599999999998,0.160441,0.6253920000000001,0.357657,0.232611,0.019696900000000003,0.0824908,0.24155300000000002,-0.139464,0.123554,0.1146,-0.025031900000000003,0.161276,-0.189947,-0.204041,-0.15746,0.289869,0.0393649,-0.0161157,0.21926700000000002,1.22187,1.1642700000000001,1.6684299999999999,2.75484,2.26215,1.48888,1.7921099999999999,1.48518,1.46209,1.05714,3.3852800000000003,0.986667,1.61217,1.9302599999999999,1.6,5.28,3.2292400000000003,1.45228,2.48564,2.33016,1.8741599999999998,1.7695400000000001,2.401,0.8888889999999999,17.0115,4.74859,8.27823,0,0,4331,6
562,ENSG00000223754,0.35625,0.475,0.7125,0.2375,0.2375,0.475,0.475,0.0,0.0,0.095,0.395833,0.285,0.0,0.0,0.57,0.0,0.5311827956989249,0.517495395948435,0.536826119969628,0.49,0.45299999999999996,0.0,0.0345774,0.043325,0.069761,1,2,0,1,1,0,1,1,0,0.12266099999999999,0.41023699999999996,0.301092,0.0979006,0.26915900000000004,-0.108043,0.00150282,0.700946,0.152836,0.05852330000000001,0.582232,-0.0224759,0.309352,0.173447,0.25190799999999997,0.154448,0.194934,0.342634,-0.186074,0.389343,0.965217,1.82676,1.9063900000000003,4.34145,2.22622,1.07182,2.40449,1.92292,2.2795099999999997,1.2129,3.31826,0.967664,1.14596,2.02988,1.09744,1.1777,1.25,2.10207,1.5063799999999998,2.5168,1.9565700000000001,0.8894629999999999,0.911409,1.19888,1.34941,1.24328,1.33412,0,0,16,0
563,ENSG00000223761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39790539603273706,0.5,0.396701754385965,0.374,0.3944,0.0,0.1166267,0.122867,0.0863415,2,0,0,0,6,0,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7492900000000002,2.74819,2.4093,2.4611099999999997,2.44882,1.10588,1.4554200000000002,2.3012900000000003,2.08365,1.3349,2.3573,1.28696,1.35963,1.2700200000000001,1.00558,1.22061,3.0866700000000002,1.0,1.3336700000000001,0.8705879999999999,1.62764,1.8473700000000002,1.7178900000000001,3.3078300000000005,1.8898099999999998,1.92225,1.58712,0,0,0,0
